"";"DatasetNr";"ItSeqNumber";"ItemTypeNr";"MCKey";"MaxScor";"Weight";"Calamity";"AltLabels";"nAlt"
"481";17227;5;1;"";"3";"1.0";"0";NA;NA
"482";17227;6;1;"";"4";"1.0";"0";NA;NA
"483";17227;7;1;"";"5";"1.0";"0";NA;NA
"484";17227;8;1;"";"4";"1.0";"0";NA;NA
"485";17227;9;1;"";"1";"1.0";"0";NA;NA
"486";17227;10;1;"";"1";"1.0";"0";NA;NA
"487";17227;11;1;"";"20";"1.0";"0";NA;NA
"488";17227;12;1;"";"2";"1.0";"0";NA;NA
"489";17227;13;1;"";"2";"1.0";"0";NA;NA
"490";17227;14;1;"";"2";"1.0";"0";NA;NA
"491";17227;15;1;"";"2";"1.0";"0";NA;NA
"492";17227;16;1;"";"3";"1.0";"0";NA;NA
"493";17227;17;1;"";"4";"1.0";"0";NA;NA
"494";17227;18;1;"";"1";"1.0";"0";NA;NA
"495";17227;19;1;"";"8";"1.0";"0";NA;NA
"496";17227;20;1;"";"2";"1.0";"0";NA;NA
"497";17227;21;1;"";"1";"1.0";"0";NA;NA
"498";17227;22;1;"";"3";"1.0";"0";NA;NA
"499";17228;1;1;"";"13";"1.0";"0";NA;NA
"500";17228;2;1;"";"2";"1.0";"0";NA;NA
"501";17228;3;1;"";"1";"1.0";"0";NA;NA
"502";17228;4;1;"";"1";"1.0";"0";NA;NA
"503";17228;5;1;"";"2";"1.0";"0";NA;NA
"504";17228;6;1;"";"2";"1.0";"0";NA;NA
"505";17228;7;1;"";"1";"1.0";"0";NA;NA
"506";17228;8;1;"";"2";"1.0";"0";NA;NA
"507";17228;9;1;"";"6";"1.0";"0";NA;NA
"508";17228;10;1;"";"2";"1.0";"0";NA;NA
"509";17228;11;1;"";"2";"1.0";"0";NA;NA
"510";17228;12;1;"";"2";"1.0";"0";NA;NA
"511";17228;13;1;"";"2";"1.0";"0";NA;NA
"512";17228;14;1;"";"11";"1.0";"0";NA;NA
"513";17228;15;1;"";"3";"1.0";"0";NA;NA
"514";17228;16;1;"";"3";"1.0";"0";NA;NA
"515";17228;17;1;"";"13";"1.0";"0";NA;NA
"516";17228;18;1;"";"3";"1.0";"0";NA;NA
"517";17228;19;1;"";"2";"1.0";"0";NA;NA
"518";17228;20;1;"";"3";"1.0";"0";NA;NA
"519";17228;21;1;"";"3";"1.0";"0";NA;NA
"520";17228;22;1;"";"2";"1.0";"0";NA;NA
"521";17228;23;1;"";"2";"1.0";"0";NA;NA
"522";17228;24;1;"";"5";"1.0";"0";NA;NA
"523";17228;25;1;"";"3";"1.0";"0";NA;NA
"524";17228;26;1;"";"16";"1.0";"0";NA;NA
"525";17228;27;1;"";"13";"1.0";"0";NA;NA
"526";17228;28;1;"";"2";"1.0";"0";NA;NA
"527";17228;29;1;"";"2";"1.0";"0";NA;NA
"528";17228;30;1;"";"2";"1.0";"0";NA;NA
"529";17228;31;1;"";"2";"1.0";"0";NA;NA
"530";17229;1;1;"";"13";"1.0";"0";NA;NA
"531";17229;2;1;"";"2";"1.0";"0";NA;NA
"532";17229;3;1;"";"2";"1.0";"0";NA;NA
"533";17229;4;1;"";"2";"1.0";"0";NA;NA
"534";17229;5;1;"";"2";"1.0";"0";NA;NA
"535";17229;6;1;"";"2";"1.0";"0";NA;NA
"536";17229;7;1;"";"2";"1.0";"0";NA;NA
"537";17229;8;1;"";"1";"1.0";"0";NA;NA
"538";17229;9;1;"";"1";"1.0";"0";NA;NA
"539";17229;10;1;"";"2";"1.0";"0";NA;NA
"540";17229;11;1;"";"2";"1.0";"0";NA;NA
"541";17229;12;1;"";"1";"1.0";"0";NA;NA
"542";17229;13;1;"";"6";"1.0";"0";NA;NA
"543";17229;14;1;"";"2";"1.0";"0";NA;NA
"544";17229;15;1;"";"2";"1.0";"0";NA;NA
"545";17229;16;1;"";"2";"1.0";"0";NA;NA
"546";17229;17;1;"";"18";"1.0";"0";NA;NA
"547";17229;18;1;"";"4";"1.0";"0";NA;NA
"548";17229;19;1;"";"3";"1.0";"0";NA;NA
"549";17229;20;1;"";"13";"1.0";"0";NA;NA
"550";17229;21;1;"";"3";"1.0";"0";NA;NA
"551";17229;22;1;"";"2";"1.0";"0";NA;NA
"552";17229;23;1;"";"3";"1.0";"0";NA;NA
"553";17229;24;1;"";"3";"1.0";"0";NA;NA
"554";17229;25;1;"";"2";"1.0";"0";NA;NA
"555";17229;26;1;"";"2";"1.0";"0";NA;NA
"556";17229;27;1;"";"5";"1.0";"0";NA;NA
"557";17229;28;1;"";"3";"1.0";"0";NA;NA
"558";17229;29;1;"";"16";"1.0";"0";NA;NA
"559";17229;30;1;"";"13";"1.0";"0";NA;NA
"560";17229;31;1;"";"2";"1.0";"0";NA;NA
"561";17229;32;1;"";"2";"1.0";"0";NA;NA
"562";17229;33;1;"";"2";"1.0";"0";NA;NA
"563";17229;34;1;"";"2";"1.0";"0";NA;NA
"564";17229;35;1;"";"2";"1.0";"0";NA;NA
"565";17230;1;1;"";"12";"1.0";"0";NA;NA
"566";17230;2;1;"";"6";"1.0";"0";NA;NA
"567";17230;3;1;"";"2";"1.0";"0";NA;NA
"568";17230;4;1;"";"2";"1.0";"0";NA;NA
"569";17230;5;1;"";"12";"1.0";"0";NA;NA
"570";17230;6;1;"";"3";"1.0";"0";NA;NA
"571";17230;7;1;"";"14";"1.0";"0";NA;NA
"572";17230;8;1;"";"2";"1.0";"0";NA;NA
"573";17230;9;1;"";"4";"1.0";"0";NA;NA
"574";17230;10;1;"";"2";"1.0";"0";NA;NA
"575";17230;11;1;"";"1";"1.0";"0";NA;NA
"576";17230;12;1;"";"3";"1.0";"0";NA;NA
"577";17230;13;1;"";"3";"1.0";"0";NA;NA
"578";17230;14;1;"";"1";"1.0";"0";NA;NA
"579";17230;15;1;"";"7";"1.0";"0";NA;NA
"580";17230;16;1;"";"2";"1.0";"0";NA;NA
"581";17230;17;1;"";"2";"1.0";"0";NA;NA
"582";17230;18;1;"";"3";"1.0";"0";NA;NA
"583";17230;19;1;"";"1";"1.0";"0";NA;NA
"584";17230;20;1;"";"2";"1.0";"0";NA;NA
"585";17230;21;1;"";"2";"1.0";"0";NA;NA
"586";17230;22;1;"";"1";"1.0";"0";NA;NA
"587";17230;23;1;"";"1";"1.0";"0";NA;NA
"588";17230;24;1;"";"1";"1.0";"0";NA;NA
"589";17230;25;1;"";"2";"1.0";"0";NA;NA
"590";17230;26;1;"";"2";"1.0";"0";NA;NA
"591";17230;27;1;"";"1";"1.0";"0";NA;NA
"592";17230;28;1;"";"2";"1.0";"0";NA;NA
"593";17230;29;1;"";"12";"1.0";"0";NA;NA
"594";17231;1;1;"";"12";"1.0";"0";NA;NA
"595";17231;2;1;"";"8";"1.0";"0";NA;NA
"596";17231;3;1;"";"2";"1.0";"0";NA;NA
"597";17231;4;1;"";"2";"1.0";"0";NA;NA
"598";17231;5;1;"";"2";"1.0";"0";NA;NA
"599";17231;6;1;"";"12";"1.0";"0";NA;NA
"600";17231;7;1;"";"3";"1.0";"0";NA;NA
"601";17231;8;1;"";"21";"1.0";"0";NA;NA
"602";17231;9;1;"";"2";"1.0";"0";NA;NA
"603";17231;10;1;"";"4";"1.0";"0";NA;NA
"604";17231;11;1;"";"2";"1.0";"0";NA;NA
"605";17231;12;1;"";"1";"1.0";"0";NA;NA
"606";17231;13;1;"";"3";"1.0";"0";NA;NA
"607";17231;14;1;"";"3";"1.0";"0";NA;NA
"608";17231;15;1;"";"1";"1.0";"0";NA;NA
"609";17231;16;1;"";"2";"1.0";"0";NA;NA
"610";17231;17;1;"";"2";"1.0";"0";NA;NA
"611";17231;18;1;"";"3";"1.0";"0";NA;NA
"612";17231;19;1;"";"1";"1.0";"0";NA;NA
"613";17231;20;1;"";"2";"1.0";"0";NA;NA
"614";17231;21;1;"";"2";"1.0";"0";NA;NA
"615";17231;22;1;"";"1";"1.0";"0";NA;NA
"616";17231;23;1;"";"1";"1.0";"0";NA;NA
"617";17231;24;1;"";"1";"1.0";"0";NA;NA
"618";17231;25;1;"";"2";"1.0";"0";NA;NA
"619";17231;26;1;"";"2";"1.0";"0";NA;NA
"620";17231;27;1;"";"1";"1.0";"0";NA;NA
"621";17231;28;1;"";"3";"1.0";"0";NA;NA
"622";17231;29;1;"";"4";"1.0";"0";NA;NA
"623";17231;30;1;"";"2";"1.0";"0";NA;NA
"624";17231;31;1;"";"12";"1.0";"0";NA;NA
"625";17232;1;1;"";"1";"1.0";"0";NA;NA
"626";17232;2;1;"";"1";"1.0";"0";NA;NA
"627";17232;3;1;"";"2";"1.0";"0";NA;NA
"628";17232;4;1;"";"1";"1.0";"0";NA;NA
"629";17232;5;1;"";"1";"1.0";"0";NA;NA
"630";17232;6;1;"";"3";"1.0";"0";NA;NA
"631";17232;7;1;"";"2";"1.0";"0";NA;NA
"632";17232;8;1;"";"3";"1.0";"0";NA;NA
"633";17232;9;1;"";"2";"1.0";"0";NA;NA
"634";17232;10;1;"";"3";"1.0";"0";NA;NA
"635";17232;11;1;"";"3";"1.0";"0";NA;NA
"636";17232;12;1;"";"1";"1.0";"0";NA;NA
"637";17232;13;1;"";"2";"1.0";"0";NA;NA
"638";17232;14;1;"";"1";"1.0";"0";NA;NA
"639";17232;15;1;"";"1";"1.0";"0";NA;NA
"640";17232;16;1;"";"2";"1.0";"0";NA;NA
"641";17232;17;1;"";"1";"1.0";"0";NA;NA
"642";17232;18;1;"";"2";"1.0";"0";NA;NA
"643";17232;19;1;"";"10";"1.0";"0";NA;NA
"644";17232;20;1;"";"3";"1.0";"0";NA;NA
"645";17232;21;1;"";"2";"1.0";"0";NA;NA
"646";17232;22;1;"";"1";"1.0";"0";NA;NA
"647";17232;23;1;"";"2";"1.0";"0";NA;NA
"648";17232;24;1;"";"1";"1.0";"0";NA;NA
"649";17232;25;1;"";"1";"1.0";"0";NA;NA
"650";17232;26;1;"";"3";"1.0";"0";NA;NA
"651";17232;27;1;"";"1";"1.0";"0";NA;NA
"652";17232;28;1;"";"2";"1.0";"0";NA;NA
"653";17232;29;1;"";"4";"1.0";"0";NA;NA
"654";17232;30;1;"";"1";"1.0";"0";NA;NA
"655";17232;31;1;"";"1";"1.0";"0";NA;NA
"656";17232;32;1;"";"2";"1.0";"0";NA;NA
"657";17232;33;1;"";"2";"1.0";"0";NA;NA
"658";17232;34;1;"";"2";"1.0";"0";NA;NA
"659";17232;35;1;"";"2";"1.0";"0";NA;NA
"660";17232;36;1;"";"10";"1.0";"0";NA;NA
"661";17233;1;1;"";"1";"1.0";"0";NA;NA
"662";17233;2;1;"";"1";"1.0";"0";NA;NA
"663";17233;3;1;"";"2";"1.0";"0";NA;NA
"664";17233;4;1;"";"1";"1.0";"0";NA;NA
"665";17233;5;1;"";"1";"1.0";"0";NA;NA
"666";17233;6;1;"";"3";"1.0";"0";NA;NA
"667";17233;7;1;"";"2";"1.0";"0";NA;NA
"668";17233;8;1;"";"3";"1.0";"0";NA;NA
"669";17233;9;1;"";"2";"1.0";"0";NA;NA
"670";17233;10;1;"";"3";"1.0";"0";NA;NA
"671";17233;11;1;"";"3";"1.0";"0";NA;NA
"672";17233;12;1;"";"1";"1.0";"0";NA;NA
"673";17233;13;1;"";"2";"1.0";"0";NA;NA
"674";17233;14;1;"";"1";"1.0";"0";NA;NA
"675";17233;15;1;"";"1";"1.0";"0";NA;NA
"676";17233;16;1;"";"2";"1.0";"0";NA;NA
"677";17233;17;1;"";"1";"1.0";"0";NA;NA
"678";17233;18;1;"";"2";"1.0";"0";NA;NA
"679";17233;19;1;"";"10";"1.0";"0";NA;NA
"680";17233;20;1;"";"3";"1.0";"0";NA;NA
"681";17233;21;1;"";"2";"1.0";"0";NA;NA
"682";17233;22;1;"";"1";"1.0";"0";NA;NA
"683";17233;23;1;"";"2";"1.0";"0";NA;NA
"684";17233;24;1;"";"1";"1.0";"0";NA;NA
"685";17233;25;1;"";"1";"1.0";"0";NA;NA
"686";17233;26;1;"";"3";"1.0";"0";NA;NA
"687";17233;27;1;"";"1";"1.0";"0";NA;NA
"688";17233;28;1;"";"2";"1.0";"0";NA;NA
"689";17233;29;1;"";"4";"1.0";"0";NA;NA
"690";17233;30;1;"";"1";"1.0";"0";NA;NA
"691";17233;31;1;"";"1";"1.0";"0";NA;NA
"692";17233;32;1;"";"2";"1.0";"0";NA;NA
"693";17233;33;1;"";"2";"1.0";"0";NA;NA
"694";17233;34;1;"";"2";"1.0";"0";NA;NA
"695";17233;35;1;"";"2";"1.0";"0";NA;NA
"696";17233;36;1;"";"4";"1.0";"0";NA;NA
"697";17233;37;1;"";"3";"1.0";"0";NA;NA
"698";17233;38;1;"";"4";"1.0";"0";NA;NA
"699";17233;39;1;"";"2";"1.0";"0";NA;NA
"700";17233;40;1;"";"5";"1.0";"0";NA;NA
"701";17233;41;1;"";"3";"1.0";"0";NA;NA
"702";17233;42;1;"";"2";"1.0";"0";NA;NA
"703";17233;43;1;"";"15";"1.0";"0";NA;NA
"704";17235;1;1;"";"10";"1.0";"0";NA;NA
"705";17235;2;1;"";"3";"1.0";"0";NA;NA
"706";17235;3;1;"";"1";"1.0";"0";NA;NA
"707";17235;4;1;"";"1";"1.0";"0";NA;NA
"708";17235;5;1;"";"1";"1.0";"0";NA;NA
"709";17235;6;1;"";"2";"1.0";"0";NA;NA
"710";17235;7;1;"";"1";"1.0";"0";NA;NA
"711";17235;8;1;"";"2";"1.0";"0";NA;NA
"712";17235;9;1;"";"3";"1.0";"0";NA;NA
"713";17235;10;1;"";"1";"1.0";"0";NA;NA
"714";17235;11;1;"";"1";"1.0";"0";NA;NA
"715";17235;12;1;"";"1";"1.0";"0";NA;NA
"716";17235;13;1;"";"1";"1.0";"0";NA;NA
"717";17235;14;1;"";"10";"1.0";"0";NA;NA
"718";17235;15;1;"";"3";"1.0";"0";NA;NA
"719";17235;16;1;"";"4";"1.0";"0";NA;NA
"720";17235;17;1;"";"2";"1.0";"0";NA;NA
"721";17235;18;1;"";"4";"1.0";"0";NA;NA
"722";17235;19;1;"";"2";"1.0";"0";NA;NA
"723";17235;20;1;"";"3";"1.0";"0";NA;NA
"724";17235;21;1;"";"1";"1.0";"0";NA;NA
"725";17235;22;1;"";"1";"1.0";"0";NA;NA
"726";17235;23;1;"";"1";"1.0";"0";NA;NA
"727";17235;24;1;"";"10";"1.0";"0";NA;NA
"728";17235;25;1;"";"3";"1.0";"0";NA;NA
"729";17235;26;1;"";"2";"1.0";"0";NA;NA
"730";17235;27;1;"";"3";"1.0";"0";NA;NA
"731";17235;28;1;"";"1";"1.0";"0";NA;NA
"732";17235;29;1;"";"1";"1.0";"0";NA;NA
"733";17235;30;1;"";"1";"1.0";"0";NA;NA
"734";17235;31;1;"";"4";"1.0";"0";NA;NA
"735";17235;32;1;"";"4";"1.0";"0";NA;NA
"736";17235;33;1;"";"1";"1.0";"0";NA;NA
"737";17235;34;1;"";"1";"1.0";"0";NA;NA
"738";17235;35;1;"";"10";"1.0";"0";NA;NA
"739";17235;36;1;"";"3";"1.0";"0";NA;NA
"740";17235;37;1;"";"1";"1.0";"0";NA;NA
"741";17235;38;1;"";"4";"1.0";"0";NA;NA
"742";17235;39;1;"";"1";"1.0";"0";NA;NA
"743";17235;40;1;"";"1";"1.0";"0";NA;NA
"744";17235;41;1;"";"3";"1.0";"0";NA;NA
"745";17235;42;1;"";"1";"1.0";"0";NA;NA
"746";17235;43;1;"";"2";"1.0";"0";NA;NA
"747";17235;44;1;"";"2";"1.0";"0";NA;NA
"748";17236;1;1;"";"15";"1.0";"0";NA;NA
"749";17236;2;1;"";"3";"1.0";"0";NA;NA
"750";17236;3;1;"";"3";"1.0";"0";NA;NA
"751";17236;4;1;"";"3";"1.0";"0";NA;NA
"752";17236;5;1;"";"1";"1.0";"0";NA;NA
"753";17236;6;1;"";"2";"1.0";"0";NA;NA
"754";17236;7;1;"";"4";"1.0";"0";NA;NA
"755";17236;8;1;"";"3";"1.0";"0";NA;NA
"756";17236;9;1;"";"1";"1.0";"0";NA;NA
"757";17236;10;1;"";"1";"1.0";"0";NA;NA
"758";17236;11;1;"";"3";"1.0";"0";NA;NA
"759";17236;12;1;"";"2";"1.0";"0";NA;NA
"760";17236;13;1;"";"15";"1.0";"0";NA;NA
"761";17236;14;1;"";"3";"1.0";"0";NA;NA
"762";17236;15;1;"";"2";"1.0";"0";NA;NA
"763";17236;16;1;"";"2";"1.0";"0";NA;NA
"764";17236;17;1;"";"3";"1.0";"0";NA;NA
"765";17236;18;1;"";"2";"1.0";"0";NA;NA
"766";17236;19;1;"";"3";"1.0";"0";NA;NA
"767";17236;20;1;"";"1";"1.0";"0";NA;NA
"768";17236;21;1;"";"1";"1.0";"0";NA;NA
"769";17236;22;1;"";"4";"1.0";"0";NA;NA
"770";17236;23;1;"";"3";"1.0";"0";NA;NA
"771";17236;24;1;"";"1";"1.0";"0";NA;NA
"772";17236;25;1;"";"1";"1.0";"0";NA;NA
"773";17236;26;1;"";"1";"1.0";"0";NA;NA
"774";17236;27;1;"";"1";"1.0";"0";NA;NA
"775";17236;28;1;"";"1";"1.0";"0";NA;NA
"776";17236;29;1;"";"15";"1.0";"0";NA;NA
"777";17236;30;1;"";"3";"1.0";"0";NA;NA
"778";17236;31;1;"";"1";"1.0";"0";NA;NA
"779";17236;32;1;"";"2";"1.0";"0";NA;NA
"780";17236;33;1;"";"1";"1.0";"0";NA;NA
"781";17236;34;1;"";"3";"1.0";"0";NA;NA
"782";17236;35;1;"";"2";"1.0";"0";NA;NA
"783";17236;36;1;"";"2";"1.0";"0";NA;NA
"784";17236;37;1;"";"2";"1.0";"0";NA;NA
"785";17236;38;1;"";"2";"1.0";"0";NA;NA
"786";17236;39;1;"";"4";"1.0";"0";NA;NA
"787";17236;40;1;"";"3";"1.0";"0";NA;NA
"788";17236;41;1;"";"1";"1.0";"0";NA;NA
"789";17238;1;1;"";"2";"1.0";"0";NA;NA
"790";17238;2;1;"";"1";"1.0";"0";NA;NA
"791";17238;3;1;"";"1";"1.0";"0";NA;NA
"792";17238;4;1;"";"2";"1.0";"0";NA;NA
"793";17238;5;1;"";"1";"1.0";"0";NA;NA
"794";17238;6;1;"";"1";"1.0";"0";NA;NA
"795";17238;7;1;"";"1";"1.0";"0";NA;NA
"796";17238;8;1;"";"2";"1.0";"0";NA;NA
"797";17238;9;1;"";"2";"1.0";"0";NA;NA
"798";17238;10;1;"";"2";"1.0";"0";NA;NA
"799";17238;11;1;"";"2";"1.0";"0";NA;NA
"800";17238;12;1;"";"2";"1.0";"0";NA;NA
"801";17238;13;1;"";"1";"1.0";"0";NA;NA
"802";17238;14;1;"";"2";"1.0";"0";NA;NA
"803";17238;15;1;"";"4";"1.0";"0";NA;NA
"804";17238;16;1;"";"6";"1.0";"0";NA;NA
"805";17238;17;1;"";"15";"1.0";"0";NA;NA
"806";17238;18;1;"";"1";"1.0";"0";NA;NA
"807";17238;19;1;"";"1";"1.0";"0";NA;NA
"808";17238;20;1;"";"4";"1.0";"0";NA;NA
"809";17238;21;1;"";"2";"1.0";"0";NA;NA
"810";17238;22;1;"";"1";"1.0";"0";NA;NA
"811";17238;23;1;"";"1";"1.0";"0";NA;NA
"812";17238;24;1;"";"1";"1.0";"0";NA;NA
"813";17238;25;1;"";"2";"1.0";"0";NA;NA
"814";17238;26;1;"";"3";"1.0";"0";NA;NA
"815";17238;27;1;"";"1";"1.0";"0";NA;NA
"816";17238;28;1;"";"2";"1.0";"0";NA;NA
"817";17238;29;1;"";"2";"1.0";"0";NA;NA
"818";17238;30;1;"";"1";"1.0";"0";NA;NA
"819";17238;31;1;"";"3";"1.0";"0";NA;NA
"820";17238;32;1;"";"2";"1.0";"0";NA;NA
"821";17238;33;1;"";"1";"1.0";"0";NA;NA
"822";17238;34;1;"";"15";"1.0";"0";NA;NA
"823";17238;35;1;"";"2";"1.0";"0";NA;NA
"824";17238;36;1;"";"2";"1.0";"0";NA;NA
"825";17238;37;1;"";"1";"1.0";"0";NA;NA
"826";17238;38;1;"";"1";"1.0";"0";NA;NA
"827";17238;39;1;"";"2";"1.0";"0";NA;NA
"828";17238;40;1;"";"2";"1.0";"0";NA;NA
"829";17238;41;1;"";"1";"1.0";"0";NA;NA
"830";17238;42;1;"";"1";"1.0";"0";NA;NA
"831";17238;43;1;"";"1";"1.0";"0";NA;NA
"832";17238;44;1;"";"2";"1.0";"0";NA;NA
"833";17238;45;1;"";"2";"1.0";"0";NA;NA
"834";17239;1;1;"";"2";"1.0";"0";NA;NA
"835";17239;2;1;"";"3";"1.0";"0";NA;NA
"836";17239;3;1;"";"2";"1.0";"0";NA;NA
"837";17239;4;1;"";"3";"1.0";"0";NA;NA
"838";17239;5;1;"";"3";"1.0";"0";NA;NA
"839";17239;6;1;"";"2";"1.0";"0";NA;NA
"840";17239;7;1;"";"5";"1.0";"0";NA;NA
"841";17239;8;1;"";"4";"1.0";"0";NA;NA
"842";17239;9;1;"";"3";"1.0";"0";NA;NA
"843";17239;10;1;"";"2";"1.0";"0";NA;NA
"844";17239;11;1;"";"2";"1.0";"0";NA;NA
"845";17239;12;1;"";"3";"1.0";"0";NA;NA
"846";17239;13;1;"";"2";"1.0";"0";NA;NA
"847";17239;14;1;"";"1";"1.0";"0";NA;NA
"848";17239;15;1;"";"20";"1.0";"0";NA;NA
"849";17239;16;1;"";"5";"1.0";"0";NA;NA
"850";17239;17;1;"";"2";"1.0";"0";NA;NA
"851";17239;18;1;"";"2";"1.0";"0";NA;NA
"852";17239;19;1;"";"3";"1.0";"0";NA;NA
"853";17239;20;1;"";"2";"1.0";"0";NA;NA
"854";17239;21;1;"";"2";"1.0";"0";NA;NA
"855";17239;22;1;"";"3";"1.0";"0";NA;NA
"856";17239;23;1;"";"2";"1.0";"0";NA;NA
"857";17239;24;1;"";"4";"1.0";"0";NA;NA
"858";17239;25;1;"";"6";"1.0";"0";NA;NA
"859";17239;26;1;"";"20";"1.0";"0";NA;NA
"860";17239;27;1;"";"2";"1.0";"0";NA;NA
"861";17239;28;1;"";"4";"1.0";"0";NA;NA
"862";17239;29;1;"";"1";"1.0";"0";NA;NA
"863";17239;30;1;"";"4";"1.0";"0";NA;NA
"864";17240;1;1;"";"4";"1.0";"0";NA;NA
"865";17240;2;1;"";"3";"1.0";"0";NA;NA
"866";17240;3;1;"";"2";"1.0";"0";NA;NA
"867";17240;4;1;"";"1";"1.0";"0";NA;NA
"868";17240;5;1;"";"1";"1.0";"0";NA;NA
"869";17240;6;1;"";"3";"1.0";"0";NA;NA
"870";17240;7;1;"";"2";"1.0";"0";NA;NA
"871";17240;8;1;"";"3";"1.0";"0";NA;NA
"872";17240;9;1;"";"5";"1.0";"0";NA;NA
"873";17240;10;1;"";"2";"1.0";"0";NA;NA
"874";17240;11;1;"";"3";"1.0";"0";NA;NA
"875";17240;12;1;"";"12";"1.0";"0";NA;NA
"876";17240;13;1;"";"5";"1.0";"0";NA;NA
"877";17240;14;1;"";"3";"1.0";"0";NA;NA
"878";17240;15;1;"";"2";"1.0";"0";NA;NA
"879";17240;16;1;"";"2";"1.0";"0";NA;NA
"880";17240;17;1;"";"3";"1.0";"0";NA;NA
"881";17240;18;1;"";"3";"1.0";"0";NA;NA
"882";17240;19;1;"";"1";"1.0";"0";NA;NA
"883";17240;20;1;"";"2";"1.0";"0";NA;NA
"884";17240;21;1;"";"3";"1.0";"0";NA;NA
"885";17240;22;1;"";"1";"1.0";"0";NA;NA
"886";17240;23;1;"";"1";"1.0";"0";NA;NA
"887";17240;24;1;"";"1";"1.0";"0";NA;NA
"888";17240;25;1;"";"10";"1.0";"0";NA;NA
"889";17240;26;1;"";"3";"1.0";"0";NA;NA
"890";17240;27;1;"";"1";"1.0";"0";NA;NA
"891";17240;28;1;"";"1";"1.0";"0";NA;NA
"892";17240;29;1;"";"5";"1.0";"0";NA;NA
"893";17240;30;1;"";"2";"1.0";"0";NA;NA
"894";17240;31;1;"";"3";"1.0";"0";NA;NA
"895";17240;32;1;"";"1";"1.0";"0";NA;NA
"896";17240;33;1;"";"1";"1.0";"0";NA;NA
"897";17240;34;1;"";"1";"1.0";"0";NA;NA
"898";17240;35;1;"";"1";"1.0";"0";NA;NA
"899";17240;36;1;"";"1";"1.0";"0";NA;NA
"900";17240;37;1;"";"10";"1.0";"0";NA;NA
"901";17241;1;1;"";"4";"1.0";"0";NA;NA
"902";17241;2;1;"";"3";"1.0";"0";NA;NA
"903";17241;3;1;"";"2";"1.0";"0";NA;NA
"904";17241;4;1;"";"1";"1.0";"0";NA;NA
"905";17241;5;1;"";"1";"1.0";"0";NA;NA
"906";17241;6;1;"";"3";"1.0";"0";NA;NA
"907";17241;7;1;"";"2";"1.0";"0";NA;NA
"908";17241;8;1;"";"3";"1.0";"0";NA;NA
"909";17241;9;1;"";"5";"1.0";"0";NA;NA
"910";17241;10;1;"";"2";"1.0";"0";NA;NA
"911";17241;11;1;"";"3";"1.0";"0";NA;NA
"912";17241;12;1;"";"15";"1.0";"0";NA;NA
"913";17241;13;1;"";"5";"1.0";"0";NA;NA
"914";17241;14;1;"";"3";"1.0";"0";NA;NA
"915";17241;15;1;"";"2";"1.0";"0";NA;NA
"916";17241;16;1;"";"2";"1.0";"0";NA;NA
"917";17241;17;1;"";"3";"1.0";"0";NA;NA
"918";17241;18;1;"";"3";"1.0";"0";NA;NA
"919";17241;19;1;"";"2";"1.0";"0";NA;NA
"920";17241;20;1;"";"3";"1.0";"0";NA;NA
"921";17241;21;1;"";"2";"1.0";"0";NA;NA
"922";17241;22;1;"";"1";"1.0";"0";NA;NA
"923";17241;23;1;"";"1";"1.0";"0";NA;NA
"924";17241;24;1;"";"1";"1.0";"0";NA;NA
"925";17241;25;1;"";"15";"1.0";"0";NA;NA
"926";17241;26;1;"";"3";"1.0";"0";NA;NA
"927";17241;27;1;"";"1";"1.0";"0";NA;NA
"928";17241;28;1;"";"3";"1.0";"0";NA;NA
"929";17241;29;1;"";"1";"1.0";"0";NA;NA
"930";17241;30;1;"";"1";"1.0";"0";NA;NA
"931";17241;31;1;"";"4";"1.0";"0";NA;NA
"932";17241;32;1;"";"2";"1.0";"0";NA;NA
"933";17241;33;1;"";"3";"1.0";"0";NA;NA
"934";17241;34;1;"";"1";"1.0";"0";NA;NA
"935";17241;35;1;"";"1";"1.0";"0";NA;NA
"936";17241;36;1;"";"1";"1.0";"0";NA;NA
"937";17241;37;1;"";"1";"1.0";"0";NA;NA
"938";17241;38;1;"";"1";"1.0";"0";NA;NA
"939";17241;39;1;"";"15";"1.0";"0";NA;NA
"940";17242;1;1;"";"4";"1.0";"0";NA;NA
"941";17242;2;1;"";"3";"1.0";"0";NA;NA
"942";17242;3;1;"";"12";"1.0";"0";NA;NA
"943";17242;4;1;"";"2";"1.0";"0";NA;NA
"944";17242;5;1;"";"3";"1.0";"0";NA;NA
"945";17242;6;1;"";"13";"1.0";"0";NA;NA
"946";17242;7;1;"";"1";"1.0";"0";NA;NA
"947";17242;8;1;"";"1";"1.0";"0";NA;NA
"948";17242;9;1;"";"1";"1.0";"0";NA;NA
"949";17242;10;1;"";"2";"1.0";"0";NA;NA
"950";17242;11;1;"";"2";"1.0";"0";NA;NA
"951";17242;12;1;"";"2";"1.0";"0";NA;NA
"952";17242;13;1;"";"3";"1.0";"0";NA;NA
"953";17242;14;1;"";"2";"1.0";"0";NA;NA
"954";17242;15;1;"";"2";"1.0";"0";NA;NA
"955";17242;16;1;"";"2";"1.0";"0";NA;NA
"956";17242;17;1;"";"2";"1.0";"0";NA;NA
"957";17242;18;1;"";"3";"1.0";"0";NA;NA
"958";17242;19;1;"";"2";"1.0";"0";NA;NA
"959";17242;20;1;"";"2";"1.0";"0";NA;NA
"960";17242;21;1;"";"1";"1.0";"0";NA;NA
